trading_date,open,high,low,close,range_pips,return_pips,day_name,dow,week_key
2001-05-24,0.8572,0.8614,0.8497,0.8566,117.00000000000044,-5.999999999999339,Thursday,3,2001-W21
2001-05-25,0.8565,0.8631,0.854,0.8583,90.99999999999997,17.999999999999126,Friday,4,2001-W21
2001-05-28,0.8597,0.8609,0.8583,0.859,26.00000000000047,-7.000000000000339,Monday,0,2001-W22
2001-05-29,0.8601,0.8614,0.8532,0.8557,82.00000000000097,-43.999999999999595,Tuesday,1,2001-W22
2001-05-30,0.8556,0.8594,0.8539,0.8571,55.000000000000604,14.999999999999458,Wednesday,2,2001-W22
2001-05-31,0.857,0.8572,0.8445,0.8458,126.99999999999933,-111.99999999999987,Thursday,3,2001-W22
2001-06-01,0.8457,0.8505,0.8434,0.8475,70.99999999999996,18.000000000000238,Friday,4,2001-W22
2001-06-04,0.8472,0.8539,0.8443,0.8467,95.99999999999942,-4.999999999999449,Monday,0,2001-W23
2001-06-05,0.8466,0.8549,0.8427,0.8544,121.99999999999989,78.00000000000028,Tuesday,1,2001-W23
2001-06-06,0.8545,0.857,0.8448,0.8484,121.99999999999989,-60.99999999999994,Wednesday,2,2001-W23
2001-06-07,0.8485,0.8519,0.8461,0.8507,58.00000000000027,21.999999999999797,Thursday,3,2001-W23
2001-06-08,0.8508,0.8521,0.846,0.8507,60.99999999999994,-0.9999999999998899,Friday,4,2001-W23
2001-06-11,0.8506,0.8542,0.8414,0.8435,127.99999999999923,-70.99999999999996,Monday,0,2001-W24
2001-06-12,0.8434,0.8541,0.8418,0.854,122.99999999999977,105.99999999999943,Tuesday,1,2001-W24
2001-06-13,0.8539,0.857,0.8513,0.8551,57.000000000000384,11.999999999999789,Wednesday,2,2001-W24
2001-06-14,0.855,0.8636,0.8489,0.8629,147.00000000000045,79.00000000000018,Thursday,3,2001-W24
2001-06-15,0.863,0.8676,0.8602,0.862,74.00000000000074,-10.000000000000009,Friday,4,2001-W24
2001-06-18,0.8633,0.8644,0.8577,0.8613,66.99999999999929,-20.000000000000018,Monday,0,2001-W25
2001-06-19,0.8612,0.8617,0.853,0.8535,87.00000000000041,-76.99999999999929,Tuesday,1,2001-W25
2001-06-20,0.8534,0.8559,0.8497,0.8549,61.99999999999983,14.999999999999458,Wednesday,2,2001-W25
2001-06-21,0.8548,0.8582,0.8513,0.8549,69.00000000000017,0.9999999999998899,Thursday,3,2001-W25
2001-06-22,0.8548,0.8579,0.8515,0.8574,63.999999999999616,26.00000000000047,Friday,4,2001-W25
2001-06-25,0.8571,0.8626,0.8566,0.8598,60.00000000000006,27.000000000000355,Monday,0,2001-W26
2001-06-26,0.8597,0.8652,0.8591,0.8637,60.99999999999994,40.000000000000036,Tuesday,1,2001-W26
2001-06-27,0.8636,0.8662,0.8591,0.8605,70.99999999999996,-30.999999999999915,Wednesday,2,2001-W26
2001-06-28,0.8604,0.8615,0.8434,0.8437,181.00000000000006,-167.00000000000048,Thursday,3,2001-W26
2001-06-29,0.8438,0.85,0.8437,0.8497,62.99999999999972,59.00000000000016,Friday,4,2001-W26
2001-07-02,0.8499,0.8508,0.8445,0.8471,62.99999999999972,-28.00000000000025,Monday,0,2001-W27
2001-07-03,0.847,0.8502,0.8457,0.8481,44.99999999999949,10.999999999999899,Tuesday,1,2001-W27
2001-07-04,0.8479,0.848,0.8437,0.8451,42.9999999999997,-28.00000000000025,Wednesday,2,2001-W27
2001-07-05,0.8451,0.8472,0.8357,0.8364,114.99999999999955,-86.9999999999993,Thursday,3,2001-W27
2001-07-06,0.8365,0.8481,0.8353,0.8481,127.99999999999923,115.99999999999943,Friday,4,2001-W27
2001-07-09,0.8472,0.8516,0.8449,0.851,67.0000000000004,38.000000000000256,Monday,0,2001-W28
2001-07-10,0.8509,0.8576,0.8493,0.8552,82.99999999999974,42.9999999999997,Tuesday,1,2001-W28
2001-07-11,0.8553,0.8645,0.8536,0.8597,109.00000000000021,44.0000000000007,Wednesday,2,2001-W28
2001-07-12,0.8598,0.8599,0.8509,0.8538,90.00000000000009,-60.00000000000006,Thursday,3,2001-W28
2001-07-13,0.8537,0.8564,0.8513,0.8549,51.000000000001044,11.999999999999789,Friday,4,2001-W28
2001-07-16,0.8549,0.8594,0.8529,0.853,65.00000000000061,-19.000000000000128,Monday,0,2001-W29
2001-07-17,0.8531,0.861,0.8493,0.8593,116.99999999999933,61.99999999999983,Tuesday,1,2001-W29
2001-07-18,0.8592,0.8743,0.8574,0.8743,168.99999999999915,151.00000000000003,Wednesday,2,2001-W29
2001-07-19,0.8742,0.8781,0.8682,0.8709,99.0000000000002,-32.999999999999694,Thursday,3,2001-W29
2001-07-20,0.8708,0.8787,0.8706,0.8721,80.99999999999996,12.999999999999678,Friday,4,2001-W29
2001-07-23,0.8709,0.8717,0.8657,0.869,60.00000000000006,-19.000000000000128,Monday,0,2001-W30
2001-07-24,0.8691,0.8773,0.8691,0.8748,81.99999999999986,57.000000000000384,Tuesday,1,2001-W30
2001-07-25,0.8747,0.8815,0.8718,0.8807,96.9999999999993,60.00000000000006,Wednesday,2,2001-W30
2001-07-26,0.8808,0.8826,0.8749,0.8785,77.0000000000004,-23.000000000000796,Thursday,3,2001-W30
2001-07-27,0.8786,0.8806,0.8725,0.8775,80.99999999999996,-11.000000000001009,Friday,4,2001-W30
2001-07-30,0.8763,0.8775,0.8726,0.8746,48.99999999999905,-16.99999999999924,Monday,0,2001-W31
2001-07-31,0.8747,0.8781,0.8727,0.8761,53.9999999999996,13.999999999999568,Tuesday,1,2001-W31
2001-08-01,0.876,0.8833,0.8759,0.8815,73.99999999999962,54.999999999999496,Wednesday,2,2001-W31
2001-08-02,0.8816,0.8844,0.8787,0.8841,56.999999999999275,24.999999999999467,Thursday,3,2001-W31
2001-08-03,0.884,0.8875,0.8784,0.8846,90.99999999999997,6.000000000000449,Friday,4,2001-W31
2001-08-06,0.8832,0.8836,0.8789,0.882,47.00000000000038,-11.999999999999789,Monday,0,2001-W32
2001-08-07,0.8821,0.8822,0.8754,0.8778,68.00000000000028,-42.9999999999997,Tuesday,1,2001-W32
2001-08-08,0.8777,0.8811,0.8744,0.8806,67.0000000000004,29.000000000000135,Wednesday,2,2001-W32
2001-08-09,0.8805,0.8944,0.8804,0.8923,140.0000000000001,118.00000000000033,Thursday,3,2001-W32
2001-08-10,0.8924,0.8961,0.8914,0.8936,47.00000000000038,11.999999999999789,Friday,4,2001-W32
2001-08-13,0.8944,0.901,0.8925,0.8966,85.00000000000063,21.999999999999797,Monday,0,2001-W33
2001-08-14,0.8967,0.9037,0.8941,0.9034,95.99999999999942,66.99999999999929,Tuesday,1,2001-W33
2001-08-15,0.9033,0.9153,0.9024,0.9151,129.00000000000023,118.00000000000033,Wednesday,2,2001-W33
2001-08-16,0.915,0.9203,0.9093,0.9125,110.0000000000001,-25.000000000000576,Thursday,3,2001-W33
2001-08-17,0.9124,0.9184,0.9105,0.9179,79.00000000000018,55.000000000000604,Friday,4,2001-W33
2001-08-20,0.9174,0.9205,0.9113,0.9147,91.99999999999986,-27.000000000000355,Monday,0,2001-W34
2001-08-21,0.9148,0.9185,0.9082,0.9181,102.99999999999976,33.00000000000081,Tuesday,1,2001-W34
2001-08-22,0.9182,0.9242,0.914,0.9153,101.99999999999987,-29.000000000000135,Wednesday,2,2001-W34
2001-08-23,0.9153,0.917,0.9101,0.9154,69.00000000000017,0.9999999999998899,Thursday,3,2001-W34
2001-08-24,0.9155,0.9169,0.9078,0.9131,90.99999999999997,-23.999999999999577,Friday,4,2001-W34
2001-08-27,0.9129,0.9131,0.9087,0.9116,44.0000000000007,-13.000000000000789,Monday,0,2001-W35
2001-08-28,0.9117,0.9131,0.9031,0.9125,100.00000000000009,8.00000000000023,Tuesday,1,2001-W35
2001-08-29,0.9124,0.9152,0.9088,0.9094,63.999999999999616,-30.00000000000003,Wednesday,2,2001-W35
2001-08-30,0.9093,0.9186,0.9058,0.9165,127.99999999999923,71.99999999999984,Thursday,3,2001-W35
2001-08-31,0.9166,0.92,0.9068,0.9086,131.9999999999999,-80.00000000000007,Friday,4,2001-W35
2001-09-03,0.9094,0.9104,0.9071,0.9079,32.999999999999694,-14.999999999999458,Monday,0,2001-W36
2001-09-04,0.9072,0.9072,0.8847,0.8886,224.99999999999966,-186.0000000000006,Tuesday,1,2001-W36
2001-09-05,0.8885,0.8914,0.8847,0.8852,66.99999999999929,-32.999999999999694,Wednesday,2,2001-W36
2001-09-06,0.8853,0.8972,0.8828,0.8967,143.9999999999997,114.00000000000077,Thursday,3,2001-W36
2001-09-07,0.8968,0.9072,0.8932,0.9071,140.0000000000001,102.99999999999976,Friday,4,2001-W36
2001-09-10,0.9064,0.908,0.8975,0.8984,105.00000000000065,-80.00000000000007,Monday,0,2001-W37
2001-09-11,0.8983,0.9177,0.8958,0.9154,218.9999999999992,171.00000000000003,Tuesday,1,2001-W37
2001-09-12,0.9155,0.9155,0.9018,0.9074,136.99999999999935,-80.99999999999996,Wednesday,2,2001-W37
2001-09-13,0.9073,0.9126,0.9054,0.9115,71.99999999999984,41.999999999999815,Thursday,3,2001-W37
2001-09-14,0.9116,0.9255,0.909,0.9215,164.9999999999996,99.0000000000002,Friday,4,2001-W37
2001-09-17,0.9238,0.9336,0.9175,0.9241,161.00000000000003,3.00000000000078,Monday,0,2001-W38
2001-09-18,0.9242,0.9284,0.919,0.9275,93.99999999999964,32.999999999999694,Tuesday,1,2001-W38
2001-09-19,0.9277,0.9328,0.9235,0.9277,92.99999999999974,0.0,Wednesday,2,2001-W38
2001-09-20,0.9275,0.9297,0.9226,0.9278,70.99999999999996,2.9999999999996696,Thursday,3,2001-W38
2001-09-21,0.9279,0.9284,0.909,0.914,193.99999999999972,-138.99999999999912,Friday,4,2001-W38
2001-09-24,0.9142,0.9206,0.9108,0.9171,97.9999999999992,29.000000000000135,Monday,0,2001-W39
2001-09-25,0.917,0.9251,0.9152,0.9229,99.0000000000002,59.00000000000016,Tuesday,1,2001-W39
2001-09-26,0.923,0.9247,0.9195,0.9232,51.99999999999982,1.9999999999997797,Wednesday,2,2001-W39
2001-09-27,0.9231,0.9236,0.9163,0.9181,72.99999999999973,-50.00000000000004,Thursday,3,2001-W39
2001-09-28,0.9183,0.9187,0.9084,0.9102,102.99999999999976,-80.99999999999996,Friday,4,2001-W39
2001-10-01,0.9109,0.9181,0.9065,0.9176,116.00000000000054,66.99999999999929,Monday,0,2001-W40
2001-10-02,0.9177,0.9199,0.9138,0.9192,61.00000000000105,15.000000000000568,Tuesday,1,2001-W40
2001-10-03,0.9191,0.9235,0.9126,0.9148,109.00000000000021,-43.00000000000082,Wednesday,2,2001-W40
2001-10-04,0.9149,0.9153,0.9136,0.9153,17.000000000000348,3.9999999999995595,Thursday,3,2001-W40
2001-10-08,0.9192,0.9244,0.917,0.9213,73.99999999999962,20.999999999999908,Monday,0,2001-W41
2001-10-09,0.9214,0.9228,0.9127,0.9127,100.99999999999997,-87.00000000000041,Tuesday,1,2001-W41
2001-10-10,0.9131,0.9159,0.9104,0.9109,55.000000000000604,-21.999999999999797,Wednesday,2,2001-W41
2001-10-11,0.9108,0.9124,0.9104,0.9122,20.000000000000018,13.999999999999568,Thursday,3,2001-W41
2001-10-15,0.9122,0.914,0.9067,0.9091,73.00000000000084,-30.999999999999915,Monday,0,2001-W42
2001-10-16,0.909,0.9114,0.9039,0.9086,74.99999999999952,-4.00000000000067,Tuesday,1,2001-W42
2001-10-17,0.9087,0.9095,0.9014,0.9035,80.99999999999996,-51.99999999999982,Wednesday,2,2001-W42
2001-10-18,0.9035,0.9041,0.8996,0.9038,45.0000000000006,3.00000000000078,Thursday,3,2001-W42
2001-10-22,0.8988,0.9005,0.8897,0.8923,107.9999999999992,-65.00000000000061,Monday,0,2001-W43
2001-10-23,0.8924,0.8928,0.8872,0.8908,56.0000000000005,-15.999999999999348,Tuesday,1,2001-W43
2001-10-24,0.8907,0.8946,0.89,0.8941,45.999999999999375,33.99999999999959,Wednesday,2,2001-W43
2001-10-25,0.8942,0.8945,0.8933,0.8938,11.999999999999789,-3.9999999999995595,Thursday,3,2001-W43
2001-10-29,0.8929,0.9054,0.8924,0.9053,130.0000000000001,123.99999999999966,Monday,0,2001-W44
2001-10-30,0.9052,0.9104,0.9038,0.9047,65.99999999999939,-5.0000000000005596,Tuesday,1,2001-W44
2001-10-31,0.9049,0.908,0.8989,0.9002,90.99999999999997,-47.00000000000038,Wednesday,2,2001-W44
2001-11-01,0.9005,0.9008,0.8998,0.9008,10.000000000000009,3.00000000000078,Thursday,3,2001-W44
2001-11-05,0.9014,0.9014,0.8947,0.8983,66.99999999999929,-30.999999999999915,Monday,0,2001-W45
2001-11-06,0.8983,0.8995,0.8943,0.895,51.99999999999982,-32.999999999999694,Tuesday,1,2001-W45
2001-11-07,0.8949,0.905,0.8941,0.8982,109.00000000000021,32.999999999999694,Wednesday,2,2001-W45
2001-11-08,0.8979,0.8986,0.8969,0.897,16.99999999999924,-9.000000000000119,Thursday,3,2001-W45
2001-11-12,0.8946,0.9019,0.8916,0.8948,103.00000000000087,2.00000000000089,Monday,0,2001-W46
2001-11-13,0.8938,0.8938,0.879,0.8806,148.00000000000034,-131.9999999999999,Tuesday,1,2001-W46
2001-11-14,0.8805,0.8845,0.8775,0.8826,70.00000000000006,21.000000000001016,Wednesday,2,2001-W46
2001-11-15,0.8827,0.8835,0.8822,0.8827,12.999999999999678,0.0,Thursday,3,2001-W46
2001-11-19,0.8845,0.8855,0.8769,0.879,85.9999999999994,-54.999999999999496,Monday,0,2001-W47
2001-11-20,0.8791,0.8846,0.8783,0.8836,63.00000000000083,45.0000000000006,Tuesday,1,2001-W47
2001-11-21,0.8835,0.8839,0.8757,0.8786,81.99999999999986,-48.99999999999905,Wednesday,2,2001-W47
2001-11-22,0.8778,0.8784,0.8767,0.8777,16.99999999999924,-0.9999999999998899,Thursday,3,2001-W47
2001-11-26,0.8785,0.8832,0.8783,0.8805,49.000000000000156,20.000000000000018,Monday,0,2001-W48
2001-11-27,0.8806,0.884,0.8771,0.8837,69.00000000000017,30.999999999999915,Tuesday,1,2001-W48
2001-11-28,0.8836,0.8888,0.8822,0.8881,66.0000000000005,44.99999999999949,Wednesday,2,2001-W48
2001-11-29,0.888,0.8883,0.8869,0.8872,13.999999999999568,-8.00000000000023,Thursday,3,2001-W48
2001-12-03,0.8955,0.897,0.8893,0.8917,77.0000000000004,-37.99999999999915,Monday,0,2001-W49
2001-12-04,0.8916,0.8925,0.889,0.8907,34.999999999999474,-8.999999999999009,Tuesday,1,2001-W49
2001-12-05,0.8906,0.9097,0.8848,0.8886,248.99999999999923,-20.000000000000018,Wednesday,2,2001-W49
2001-12-06,0.8887,0.8889,0.8868,0.8872,20.999999999999908,-15.000000000000568,Thursday,3,2001-W49
2001-12-10,0.8894,0.8918,0.8845,0.891,73.00000000000084,16.00000000000046,Monday,0,2001-W50
2001-12-11,0.891,0.8935,0.8886,0.8934,49.000000000000156,23.999999999999577,Tuesday,1,2001-W50
2001-12-12,0.8933,0.9068,0.8925,0.897,143.0000000000009,37.00000000000037,Wednesday,2,2001-W50
2001-12-17,0.9041,0.915,0.9019,0.9024,131.0,-17.000000000000348,Monday,0,2001-W51
2001-12-18,0.9025,0.9044,0.8999,0.9034,44.99999999999949,9.000000000000119,Tuesday,1,2001-W51
2001-12-19,0.9034,0.9125,0.8955,0.9012,170.00000000000014,-21.999999999999797,Wednesday,2,2001-W51
2001-12-20,0.9012,0.9017,0.8976,0.8989,40.99999999999993,-22.999999999999687,Thursday,3,2001-W51
2001-12-24,0.8889,0.8912,0.8745,0.8774,166.99999999999937,-115.00000000000065,Monday,0,2001-W52
2001-12-26,0.8799,0.8903,0.8772,0.8808,131.0,9.000000000000119,Wednesday,2,2001-W52
2001-12-27,0.8808,0.8811,0.8792,0.8795,19.000000000000128,-13.000000000000789,Thursday,3,2001-W52
2001-12-31,0.8844,0.9011,0.883,0.8911,181.00000000000006,67.0000000000004,Monday,0,2001-W01
2002-01-02,0.8913,0.9141,0.8913,0.9041,228.00000000000043,128.00000000000034,Wednesday,2,2002-W01
2002-01-03,0.9042,0.9139,0.9036,0.9057,103.00000000000087,14.999999999999458,Thursday,3,2002-W01
2002-01-07,0.8965,0.8999,0.8886,0.8938,113.00000000000088,-26.999999999999247,Monday,0,2002-W02
2002-01-08,0.8938,0.9021,0.8885,0.8937,136.00000000000057,-0.9999999999998899,Tuesday,1,2002-W02
2002-01-09,0.8936,0.9042,0.8866,0.8917,175.9999999999995,-18.99999999999902,Wednesday,2,2002-W02
2002-01-10,0.8917,0.8925,0.8908,0.8919,16.99999999999924,1.9999999999997797,Thursday,3,2002-W02
2002-01-14,0.8948,0.8956,0.8917,0.8948,38.999999999999034,0.0,Monday,0,2002-W03
2002-01-15,0.8948,0.8949,0.8824,0.8827,125.00000000000067,-121.0,Tuesday,1,2002-W03
2002-01-16,0.8828,0.8846,0.8807,0.8823,39.00000000000014,-5.0000000000005596,Wednesday,2,2002-W03
2002-01-17,0.8823,0.8945,0.8819,0.8824,125.99999999999945,0.9999999999998899,Thursday,3,2002-W03
2002-01-21,0.8864,0.8867,0.8832,0.8839,35.00000000000058,-24.999999999999467,Monday,0,2002-W04
2002-01-22,0.8839,0.8867,0.8816,0.8865,50.999999999999936,25.999999999999357,Tuesday,1,2002-W04
2002-01-23,0.8865,0.8892,0.8771,0.8785,121.0,-80.00000000000007,Wednesday,2,2002-W04
2002-01-24,0.8786,0.8787,0.8773,0.8777,14.000000000000679,-9.000000000000119,Thursday,3,2002-W04
2002-01-28,0.8657,0.8744,0.8577,0.8626,166.99999999999937,-30.999999999999915,Monday,0,2002-W05
2002-01-29,0.8626,0.866,0.8602,0.8659,58.00000000000027,32.999999999999694,Tuesday,1,2002-W05
2002-01-30,0.8659,0.8718,0.8602,0.8614,116.00000000000054,-44.99999999999949,Wednesday,2,2002-W05
2002-01-31,0.8615,0.8718,0.8608,0.8628,110.0000000000001,12.999999999999678,Thursday,3,2002-W05
2002-02-04,0.8623,0.871,0.8608,0.8706,101.99999999999987,83.00000000000085,Monday,0,2002-W06
2002-02-05,0.8706,0.8728,0.8653,0.8673,75.00000000000063,-33.00000000000081,Tuesday,1,2002-W06
2002-02-06,0.8673,0.8709,0.8635,0.8681,73.99999999999962,8.00000000000023,Wednesday,2,2002-W06
2002-02-07,0.8681,0.8681,0.8664,0.8669,17.000000000000348,-11.999999999999789,Thursday,3,2002-W06
2002-02-18,0.8734,0.8742,0.8703,0.8712,39.00000000000014,-21.999999999999797,Monday,0,2002-W08
2002-02-19,0.8708,0.8785,0.8667,0.8769,117.99999999999922,60.99999999999994,Tuesday,1,2002-W08
2002-02-20,0.8769,0.8784,0.8689,0.8697,94.99999999999953,-71.99999999999984,Wednesday,2,2002-W08
2002-02-21,0.8697,0.8721,0.8683,0.8702,38.000000000000256,4.999999999999449,Thursday,3,2002-W08
2002-02-22,0.8703,0.8779,0.8683,0.8757,96.00000000000053,54.00000000000071,Friday,4,2002-W08
2002-02-25,0.8756,0.8758,0.869,0.8691,68.00000000000028,-65.00000000000061,Monday,0,2002-W09
2002-02-26,0.869,0.8725,0.8618,0.8642,107.00000000000043,-48.00000000000026,Tuesday,1,2002-W09
2002-02-27,0.8641,0.8671,0.8627,0.8659,43.999999999999595,18.000000000000238,Wednesday,2,2002-W09
2002-02-28,0.8659,0.8665,0.8635,0.8641,30.00000000000003,-18.000000000000238,Thursday,3,2002-W09
2002-03-04,0.8653,0.8716,0.8635,0.8697,80.99999999999996,44.0000000000007,Monday,0,2002-W10
2002-03-05,0.8697,0.8729,0.8652,0.8718,77.0000000000004,20.999999999999908,Tuesday,1,2002-W10
2002-03-06,0.8718,0.8778,0.8698,0.8767,80.00000000000007,49.000000000000156,Wednesday,2,2002-W10
2002-03-07,0.8767,0.878,0.8764,0.878,16.00000000000046,12.999999999999678,Thursday,3,2002-W10
2002-03-11,0.8744,0.8773,0.8734,0.8755,39.00000000000014,10.999999999999899,Monday,0,2002-W11
2002-03-12,0.8755,0.8765,0.8707,0.8763,57.99999999999916,8.00000000000023,Tuesday,1,2002-W11
2002-03-13,0.8763,0.8785,0.8726,0.8759,58.999999999999055,-3.9999999999995595,Wednesday,2,2002-W11
2002-03-14,0.876,0.878,0.8756,0.8774,23.999999999999577,13.999999999999568,Thursday,3,2002-W11
2002-03-18,0.8817,0.8831,0.8785,0.8829,46.00000000000048,11.999999999999789,Monday,0,2002-W12
2002-03-19,0.883,0.8844,0.8797,0.8829,46.99999999999926,-0.9999999999998899,Tuesday,1,2002-W12
2002-03-20,0.8829,0.886,0.8788,0.8856,71.99999999999984,27.000000000000355,Wednesday,2,2002-W12
2002-03-21,0.8857,0.8862,0.8843,0.8854,19.000000000000128,-3.00000000000078,Thursday,3,2002-W12
2002-03-25,0.877,0.8783,0.8756,0.8776,26.999999999999247,6.000000000000449,Monday,0,2002-W13
2002-03-26,0.8775,0.8799,0.8734,0.8773,65.00000000000061,-1.9999999999997797,Tuesday,1,2002-W13
2002-03-27,0.8773,0.8773,0.8721,0.8727,51.99999999999982,-45.999999999999375,Wednesday,2,2002-W13
2002-03-28,0.8727,0.8741,0.8724,0.8736,17.000000000000348,9.000000000000119,Thursday,3,2002-W13
2002-04-01,0.8714,0.8823,0.8714,0.8808,109.00000000000021,94.00000000000075,Monday,0,2002-W14
2002-04-02,0.8809,0.8817,0.8775,0.8795,42.000000000000924,-14.000000000000679,Tuesday,1,2002-W14
2002-04-03,0.8795,0.8832,0.8775,0.8811,57.000000000000384,16.00000000000046,Wednesday,2,2002-W14
2002-04-04,0.8809,0.8814,0.8803,0.8811,10.999999999999899,1.9999999999997797,Thursday,3,2002-W14
2002-04-08,0.8792,0.8795,0.8738,0.8749,56.999999999999275,-42.9999999999997,Monday,0,2002-W15
2002-04-09,0.8748,0.8811,0.8738,0.8807,72.99999999999973,59.00000000000016,Tuesday,1,2002-W15
2002-04-10,0.881,0.8827,0.879,0.8804,37.00000000000037,-6.000000000000449,Wednesday,2,2002-W15
2002-04-11,0.8804,0.881,0.8795,0.8797,15.000000000000568,-6.999999999999229,Thursday,3,2002-W15
2002-04-15,0.8797,0.8824,0.8791,0.8796,32.999999999999694,-0.9999999999998899,Monday,0,2002-W16
2002-04-16,0.8804,0.8896,0.8792,0.8831,103.99999999999964,27.000000000000355,Tuesday,1,2002-W16
2002-04-17,0.8829,0.8913,0.8819,0.8906,93.99999999999964,76.99999999999929,Wednesday,2,2002-W16
2002-04-18,0.8906,0.8916,0.89,0.8909,15.999999999999348,3.00000000000078,Thursday,3,2002-W16
2002-04-22,0.8904,0.8911,0.8868,0.8895,42.9999999999997,-9.000000000000119,Monday,0,2002-W17
2002-04-23,0.8895,0.8903,0.8863,0.8889,40.000000000000036,-5.999999999999339,Tuesday,1,2002-W17
2002-04-24,0.8889,0.8934,0.8876,0.8931,58.00000000000027,41.999999999999815,Wednesday,2,2002-W17
2002-04-25,0.8931,0.8931,0.8918,0.8924,12.999999999999678,-7.000000000000339,Thursday,3,2002-W17
2002-04-29,0.9015,0.9046,0.9012,0.9039,33.99999999999959,24.00000000000069,Monday,0,2002-W18
2002-04-30,0.9038,0.9042,0.8994,0.9003,48.00000000000026,-35.00000000000058,Tuesday,1,2002-W18
2002-05-01,0.9003,0.9088,0.8997,0.9065,90.99999999999997,61.99999999999983,Wednesday,2,2002-W18
2002-05-02,0.9065,0.9077,0.9062,0.907,14.999999999999458,5.0000000000005596,Thursday,3,2002-W18
2002-05-06,0.9174,0.9187,0.9139,0.9183,47.999999999999154,9.000000000000119,Monday,0,2002-W19
2002-05-07,0.9186,0.9191,0.9115,0.9157,76.00000000000051,-29.000000000000135,Tuesday,1,2002-W19
2002-05-08,0.9156,0.9158,0.904,0.9043,117.99999999999922,-112.99999999999977,Wednesday,2,2002-W19
2002-05-09,0.9044,0.9061,0.9041,0.9059,20.000000000000018,15.000000000000568,Thursday,3,2002-W19
2002-05-13,0.9127,0.9168,0.9099,0.9116,68.99999999999906,-10.999999999999899,Monday,0,2002-W20
2002-05-14,0.9116,0.9125,0.9014,0.9026,110.99999999999999,-90.00000000000009,Tuesday,1,2002-W20
2002-05-15,0.9026,0.9128,0.8998,0.9126,129.999999999999,100.00000000000009,Wednesday,2,2002-W20
2002-05-16,0.9125,0.9128,0.911,0.912,17.999999999999126,-4.999999999999449,Thursday,3,2002-W20
2002-05-20,0.9211,0.9231,0.9184,0.9211,47.00000000000038,0.0,Monday,0,2002-W21
2002-05-21,0.9211,0.9223,0.9164,0.9201,59.00000000000016,-10.000000000000009,Tuesday,1,2002-W21
2002-05-22,0.9199,0.9279,0.9184,0.9259,94.99999999999953,59.99999999999894,Wednesday,2,2002-W21
2002-05-23,0.9259,0.9265,0.9248,0.9248,17.000000000000348,-10.999999999999899,Thursday,3,2002-W21
2002-05-27,0.9209,0.9223,0.9186,0.92,37.00000000000037,-9.000000000000119,Monday,0,2002-W22
2002-05-28,0.92,0.9308,0.92,0.9288,107.9999999999992,87.99999999999919,Tuesday,1,2002-W22
2002-05-29,0.9288,0.937,0.9275,0.9356,95.00000000000064,68.00000000000028,Wednesday,2,2002-W22
2002-05-30,0.9353,0.937,0.9348,0.9365,22.00000000000091,11.999999999999789,Thursday,3,2002-W22
2002-06-03,0.9329,0.9414,0.9306,0.941,108.00000000000031,80.99999999999996,Monday,0,2002-W23
